ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
RADB757-B757_4595-6,Composants Critiques,B757_4595,Radar météorologique,11923,43.926481,17567
SYSB757-B757_4595-7,Composants Critiques,B757_4595,Système de communication radio,10370,19.87639,19214
SYSB757-B757_4595-8,Composants Critiques,B757_4595,Système de gestion de carburant,13219,36.434593,18351
SYSB757-B757_4595-9,Composants Critiques,B757_4595,Système d'alerte de proximité au sol (GPWS),10423,38.685981,18680
SYSB757-B757_4595-10,Composants Critiques,B757_4595,Système de commande des gaz,11747,47.125009,18091
UNIB757-B757_4595-11,Composants Critiques,B757_4595,Unité de gestion de l'air,13224,60.898328,17834
SYSB757-B757_4595-12,Composants Critiques,B757_4595,Système de gestion électrique,10409,39.025523,16266
SYSB757-B757_4595-13,Composants Critiques,B757_4595,Système d'atterrissage automatique,13537,70.03213900000002,15045
SYSB757-B757_4595-14,Composants Critiques,B757_4595,Système de surveillance du trafic aérien,10023,9.827181,17135
SYSB757-B757_4595-15,Composants Majeurs,B757_4595,Système hydraulique principal,14811,14.493817000000002,14197
GENB757-B757_4595-16,Composants Majeurs,B757_4595,Générateur électrique,13716,14.655851999999996,10833
TRAB757-B757_4595-17,Composants Majeurs,B757_4595,Train d'atterrissage principal,10389,58.520583000000016,12512
TRAB757-B757_4595-18,Composants Majeurs,B757_4595,Train d'atterrissage avant,13964,44.961108,14173
SYSB757-B757_4595-19,Composants Majeurs,B757_4595,Système anti-givre,14807,23.920829,13366
AILB757-B757_4595-20,Composants Majeurs,B757_4595,Ailerons,10524,10.891428,10290
EMPB757-B757_4595-21,Composants Majeurs,B757_4595,Empennage,13736,21.340792,10528
FLAB757-B757_4595-22,Composants Majeurs,B757_4595,Flaps,11025,16.125675,14480
SPOB757-B757_4595-23,Composants Majeurs,B757_4595,Spoilers,13426,59.499222,12456
FREB757-B757_4595-24,Composants Majeurs,B757_4595,Freins,11015,62.828205,12664
SYSB757-B757_4595-25,Composants Majeurs,B757_4595,Système de contrôle des surfaces de vol,11125,45.240375,12191
GOUB757-B757_4595-26,Composants Majeurs,B757_4595,Gouvernail de direction,12643,64.00432099999999,12059
SYSB757-B757_4595-27,Composants Majeurs,B757_4595,Système de pressurisation,11338,63.01948599999999,13233
SYSB757-B757_4595-28,Composants Majeurs,B757_4595,Système de conditionnement d'air,10343,53.386221,13453
SYSB757-B757_4595-29,Composants Majeurs,B757_4595,Système d'extinction d'incendie,11971,55.962337000000005,10109
ECLB757-B757_4595-30,Composants Secondaires,B757_4595,Éclairage de cabine,12779,53.335913000000005,4788
SIEB757-B757_4595-31,Composants Secondaires,B757_4595,Siège pilote,12106,19.973182,2151
SIEB757-B757_4595-32,Composants Secondaires,B757_4595,Siège copilote,14200,65.5774,3722
SYSB757-B757_4595-33,Composants Secondaires,B757_4595,Système de divertissement en vol,13985,12.086795,2723
SYSB757-B757_4595-34,Composants Secondaires,B757_4595,Système d'annonce publique,13876,66.335372,2021
TOIB757-B757_4595-35,Composants Secondaires,B757_4595,Toilettes,13230,68.66281000000001,4801
SYSB757-B757_4595-36,Composants Majeurs,B757_4595,Système de conditionnement d'air,10343,55.006221,13453
DETB757-B757_4595-37,Composants Secondaires,B757_4595,Détecteurs de fumée,11066,59.736302,2147
ECLB757-B757_4595-38,Composants Secondaires,B757_4595,Éclairage d'urgence,14359,40.206173,4936
PORB757-B757_4595-39,Composants Secondaires,B757_4595,Porte cargo,11447,25.080909,2850
SYSB757-B757_4595-40,Composants Secondaires,B757_4595,Systèmes d'oxygène d'urgence,13038,26.999386,4745
PORB757-B757_4595-41,Composants Secondaires,B757_4595,Portes passagers,13107,29.520929,3053
HUBB757-B757_4595-42,Composants Secondaires,B757_4595,Hublots,68978,74.826566,3593
ECLB757-B757_4595-43,Composants Secondaires,B757_4595,Éclairage de la cabine,10639,50.687333,4965
SYSB757-B757_4595-44,Composants Secondaires,B757_4595,Système d'approvisionnement en eau,12796,25.498612,4701
REAE175-E175_5586-0,Composants Critiques,E175_5586,Réacteur gauche,13045,30.13098,15552
REAE175-E175_5586-1,Composants Critiques,E175_5586,Réacteur droit,13626,51.33514400000001,17559
SYSE175-E175_5586-2,Composants Critiques,E175_5586,Système de navigation,10541,20.818403999999997,16514
ORDE175-E175_5586-3,Composants Critiques,E175_5586,Ordinateur de vol,10441,11.334004,16047
AUTE175-E175_5586-4,Composants Critiques,E175_5586,Autopilote,14847,46.801468,19362
SYSE175-E175_5586-5,Composants Critiques,E175_5586,Système de contrôle de vol,12580,65.80152000000001,19492
RADE175-E175_5586-6,Composants Critiques,E175_5586,Radar météorologique,11923,10.798412,17567
SYSE175-E175_5586-7,Composants Critiques,E175_5586,Système de communication radio,10370,16.698279999999993,19214
SYSE175-E175_5586-8,Composants Critiques,E175_5586,Système de gestion de carburant,13219,11.393036000000004,18351
SYSE175-E175_5586-9,Composants Critiques,E175_5586,Système d'alerte de proximité au sol (GPWS),10423,57.91241200000001,18680
SYSE175-E175_5586-10,Composants Critiques,E175_5586,Système de commande des gaz,11747,65.745068,18091
UNIE175-E175_5586-11,Composants Critiques,E175_5586,Unité de gestion de l'air,13224,15.206256000000002,17834
SYSE175-E175_5586-12,Composants Critiques,E175_5586,Système de gestion électrique,10409,58.723396000000015,16266
SYSE175-E175_5586-13,Composants Critiques,E175_5586,Système d'atterrissage automatique,13537,9.837827999999998,15045
SYSE175-E175_5586-14,Composants Critiques,E175_5586,Système de surveillance du trafic aérien,10023,55.134812,17135
SYSE175-E175_5586-15,Composants Majeurs,E175_5586,Système hydraulique principal,14811,50.158284,14197
GENE175-E175_5586-16,Composants Majeurs,E175_5586,Générateur électrique,13716,38.513104,10833
TRAE175-E175_5586-17,Composants Majeurs,E175_5586,Train d'atterrissage principal,10389,35.050516,12512
TRAE175-E175_5586-18,Composants Majeurs,E175_5586,Train d'atterrissage avant,13964,9.902816,14173
SYSE175-E175_5586-19,Composants Majeurs,E175_5586,Système anti-givre,14807,14.955708,13366
AILE175-E175_5586-20,Composants Majeurs,E175_5586,Ailerons,10524,11.707456,10290
EMPE175-E175_5586-21,Composants Majeurs,E175_5586,Empennage,13736,50.505984,10528
FLAE175-E175_5586-22,Composants Majeurs,E175_5586,Flaps,11025,38.2801,14480
SPOE175-E175_5586-23,Composants Majeurs,E175_5586,Spoilers,13426,29.206344,12456
FREE175-E175_5586-24,Composants Majeurs,E175_5586,Freins,11015,43.52366,12664
SYSE175-E175_5586-25,Composants Majeurs,E175_5586,Système de contrôle des surfaces de vol,11125,30.3345,12191
GOUE175-E175_5586-26,Composants Majeurs,E175_5586,Gouvernail de direction,12643,58.89209199999999,12059
SYSE175-E175_5586-27,Composants Majeurs,E175_5586,Système de pressurisation,11338,48.421672,13233
SYSE175-E175_5586-28,Composants Majeurs,E175_5586,Système de conditionnement d'air,10343,39.78089200000001,13453
SYSE175-E175_5586-29,Composants Majeurs,E175_5586,Système d'extinction d'incendie,11971,10.669324,10109
ECLE175-E175_5586-30,Composants Secondaires,E175_5586,Éclairage de cabine,12779,50.20967600000001,4788
SIEE175-E175_5586-31,Composants Secondaires,E175_5586,Siège pilote,12106,58.346263999999984,2151
SIEE175-E175_5586-32,Composants Secondaires,E175_5586,Siège copilote,14200,60.1448,3722
SYSE175-E175_5586-33,Composants Secondaires,E175_5586,Système de divertissement en vol,13985,44.57634,2723
SYSE175-E175_5586-34,Composants Secondaires,E175_5586,Système d'annonce publique,13876,32.006144,2021
TOIE175-E175_5586-35,Composants Secondaires,E175_5586,Toilettes,13230,39.660120000000006,4801
SYSE175-E175_5586-36,Composants Majeurs,E175_5586,Système de conditionnement d'air,10343,43.250892000000015,13453
DETE175-E175_5586-37,Composants Secondaires,E175_5586,Détecteurs de fumée,11066,55.646504,2147
ECLE175-E175_5586-38,Composants Secondaires,E175_5586,Éclairage d'urgence,14359,17.077196000000004,4936
PORE175-E175_5586-39,Composants Secondaires,E175_5586,Porte cargo,11447,56.98186799999999,2850
SYSE175-E175_5586-40,Composants Secondaires,E175_5586,Systèmes d'oxygène d'urgence,13038,20.966472,4745
PORE175-E175_5586-41,Composants Secondaires,E175_5586,Portes passagers,13107,8.820908000000001,3053
HUBE175-E175_5586-42,Composants Secondaires,E175_5586,Hublots,68978,94.671832,3593
ECLE175-E175_5586-43,Composants Secondaires,E175_5586,Éclairage de la cabine,10639,38.99151599999999,4965
SYSE175-E175_5586-44,Composants Secondaires,E175_5586,Système d'approvisionnement en eau,12796,36.610624,4701
REAA380-A380_0553-0,Composants Critiques,A380_0553,Réacteur gauche,13045,58.30167,15552
REAA380-A380_0553-1,Composants Critiques,A380_0553,Réacteur droit,13626,24.157276,17559
SYSA380-A380_0553-2,Composants Critiques,A380_0553,Système de navigation,10541,51.12456600000001,16514
ORDA380-A380_0553-3,Composants Critiques,A380_0553,Ordinateur de vol,10441,15.591966,16047
AUTA380-A380_0553-4,Composants Critiques,A380_0553,Autopilote,14847,41.45952200000001,19362
SYSA380-A380_0553-5,Composants Critiques,A380_0553,Système de contrôle de vol,12580,34.53707999999999,19492
RADA380-A380_0553-6,Composants Critiques,A380_0553,Radar météorologique,11923,48.151498,17567
SYSA380-A380_0553-7,Composants Critiques,A380_0553,Système de communication radio,10370,20.02462,19214
SYSA380-A380_0553-8,Composants Critiques,A380_0553,Système de gestion de carburant,13219,49.913194,18351
SYSA380-A380_0553-9,Composants Critiques,A380_0553,Système d'alerte de proximité au sol (GPWS),10423,15.822497999999998,18680
SYSA380-A380_0553-10,Composants Critiques,A380_0553,Système de commande des gaz,11747,55.558922,18091
UNIA380-A380_0553-11,Composants Critiques,A380_0553,Unité de gestion de l'air,13224,10.825824,17834
SYSA380-A380_0553-12,Composants Critiques,A380_0553,Système de gestion électrique,10409,60.375134,16266
SYSA380-A380_0553-13,Composants Critiques,A380_0553,Système d'atterrissage automatique,13537,16.140462000000003,15045
SYSA380-A380_0553-14,Composants Critiques,A380_0553,Système de surveillance du trafic aérien,10023,56.822098,17135
SYSA380-A380_0553-15,Composants Majeurs,A380_0553,Système hydraulique principal,14811,20.020586,14197
GENA380-A380_0553-16,Composants Majeurs,A380_0553,Générateur électrique,13716,42.64461599999999,10833
TRAA380-A380_0553-17,Composants Majeurs,A380_0553,Train d'atterrissage principal,10389,46.42461400000001,12512
TRAA380-A380_0553-18,Composants Majeurs,A380_0553,Train d'atterrissage avant,13964,59.81506400000001,14173
SYSA380-A380_0553-19,Composants Majeurs,A380_0553,Système anti-givre,14807,44.098482,13366
AILA380-A380_0553-20,Composants Majeurs,A380_0553,Ailerons,10524,33.445624,10290
EMPA380-A380_0553-21,Composants Majeurs,A380_0553,Empennage,13736,57.795136,10528
FLAA380-A380_0553-22,Composants Majeurs,A380_0553,Flaps,11025,23.419150000000005,14480
SPOA380-A380_0553-23,Composants Majeurs,A380_0553,Spoilers,13426,9.972076,12456
FREA380-A380_0553-24,Composants Majeurs,A380_0553,Freins,11015,44.27389,12664
SYSA380-A380_0553-25,Composants Majeurs,A380_0553,Système de contrôle des surfaces de vol,11125,50.79174999999999,12191
GOUA380-A380_0553-26,Composants Majeurs,A380_0553,Gouvernail de direction,12643,15.580218000000002,12059
SYSA380-A380_0553-27,Composants Majeurs,A380_0553,Système de pressurisation,11338,28.133788000000006,13233
SYSA380-A380_0553-28,Composants Majeurs,A380_0553,Système de conditionnement d'air,10343,34.030418000000004,13453
SYSA380-A380_0553-29,Composants Majeurs,A380_0553,Système d'extinction d'incendie,11971,31.996746,10109
ECLA380-A380_0553-30,Composants Secondaires,A380_0553,Éclairage de cabine,12779,46.321754,4788
SIEA380-A380_0553-31,Composants Secondaires,A380_0553,Siège pilote,12106,65.77775600000001,2151
SIEA380-A380_0553-32,Composants Secondaires,A380_0553,Siège copilote,14200,27.8292,3722
SYSA380-A380_0553-33,Composants Secondaires,A380_0553,Système de divertissement en vol,13985,65.43611000000001,2723
SYSA380-A380_0553-34,Composants Secondaires,A380_0553,Système d'annonce publique,13876,30.408776,2021
TOIA380-A380_0553-35,Composants Secondaires,A380_0553,Toilettes,13230,51.21898,4801
SYSA380-A380_0553-36,Composants Majeurs,A380_0553,Système de conditionnement d'air,10343,35.23041800000001,13453
DETA380-A380_0553-37,Composants Secondaires,A380_0553,Détecteurs de fumée,11066,36.580716,2147
ECLA380-A380_0553-38,Composants Secondaires,A380_0553,Éclairage d'urgence,14359,56.292834000000006,4936
PORA380-A380_0553-39,Composants Secondaires,A380_0553,Porte cargo,11447,53.451122,2850
SYSA380-A380_0553-40,Composants Secondaires,A380_0553,Systèmes d'oxygène d'urgence,13038,38.827988000000005,4745
PORA380-A380_0553-41,Composants Secondaires,A380_0553,Portes passagers,13107,10.374282000000004,3053
HUBA380-A380_0553-42,Composants Secondaires,A380_0553,Hublots,68978,59.182428000000016,3593
ECLA380-A380_0553-43,Composants Secondaires,A380_0553,Éclairage de la cabine,10639,49.57611399999999,4965
SYSA380-A380_0553-44,Composants Secondaires,A380_0553,Système d'approvisionnement en eau,12796,7.960696,4701
REAA340-A340_6933-0,Composants Critiques,A340_6933,Réacteur gauche,13045,68.306345,15552
REAA340-A340_6933-1,Composants Critiques,A340_6933,Réacteur droit,13626,58.01686600000001,17559
SYSA340-A340_6933-2,Composants Critiques,A340_6933,Système de navigation,10541,45.77088100000002,16514
ORDA340-A340_6933-3,Composants Critiques,A340_6933,Ordinateur de vol,10441,16.096781,16047
AUTA340-A340_6933-4,Composants Critiques,A340_6933,Autopilote,14847,24.211627,19362
SYSA340-A340_6933-5,Composants Critiques,A340_6933,Système de contrôle de vol,12580,44.22178,19492
RADA340-A340_6933-6,Composants Critiques,A340_6933,Radar météorologique,11923,12.514943,17567
SYSA340-A340_6933-7,Composants Critiques,A340_6933,Système de communication radio,10370,60.92417000000001,19214
SYSA340-A340_6933-8,Composants Critiques,A340_6933,Système de gestion de carburant,13219,44.305279000000006,18351
SYSA340-A340_6933-9,Composants Critiques,A340_6933,Système d'alerte de proximité au sol (GPWS),10423,51.63344299999999,18680
SYSA340-A340_6933-10,Composants Critiques,A340_6933,Système de commande des gaz,11747,54.11452699999999,18091
UNIA340-A340_6933-11,Composants Critiques,A340_6933,Unité de gestion de l'air,13224,11.578984,17834
SYSA340-A340_6933-12,Composants Critiques,A340_6933,Système de gestion électrique,10409,61.633069,16266
SYSA340-A340_6933-13,Composants Critiques,A340_6933,Système d'atterrissage automatique,13537,21.710917,15045
SYSA340-A340_6933-14,Composants Critiques,A340_6933,Système de surveillance du trafic aérien,10023,49.11704300000001,17135
SYSA340-A340_6933-15,Composants Majeurs,A340_6933,Système hydraulique principal,14811,42.46495099999999,14197
GENA340-A340_6933-16,Composants Majeurs,A340_6933,Générateur électrique,13716,45.593556,10833
TRAA340-A340_6933-17,Composants Majeurs,A340_6933,Train d'atterrissage principal,10389,56.14824900000002,12512
TRAA340-A340_6933-18,Composants Majeurs,A340_6933,Train d'atterrissage avant,13964,14.567324000000005,14173
SYSA340-A340_6933-19,Composants Majeurs,A340_6933,Système anti-givre,14807,43.761987000000005,13366
AILA340-A340_6933-20,Composants Majeurs,A340_6933,Ailerons,10524,12.548284,10290
EMPA340-A340_6933-21,Composants Majeurs,A340_6933,Empennage,13736,59.498376,10528
FLAA340-A340_6933-22,Composants Majeurs,A340_6933,Flaps,11025,15.679524999999998,14480
SPOA340-A340_6933-23,Composants Majeurs,A340_6933,Spoilers,13426,68.43866600000001,12456
FREA340-A340_6933-24,Composants Majeurs,A340_6933,Freins,11015,9.602115,12664
SYSA340-A340_6933-25,Composants Majeurs,A340_6933,Système de contrôle des surfaces de vol,11125,36.12362499999999,12191
GOUA340-A340_6933-26,Composants Majeurs,A340_6933,Gouvernail de direction,12643,44.768463,12059
SYSA340-A340_6933-27,Composants Majeurs,A340_6933,Système de pressurisation,11338,68.231458,13233
SYSA340-A340_6933-28,Composants Majeurs,A340_6933,Système de conditionnement d'air,10343,64.634163,13453
SYSA340-A340_6933-29,Composants Majeurs,A340_6933,Système d'extinction d'incendie,11971,43.700511,10109
ECLA340-A340_6933-30,Composants Secondaires,A340_6933,Éclairage de cabine,12779,22.059239,4788
SIEA340-A340_6933-31,Composants Secondaires,A340_6933,Siège pilote,12106,54.00054599999999,2151
SIEA340-A340_6933-32,Composants Secondaires,A340_6933,Siège copilote,14200,34.3322,3722
SYSA340-A340_6933-33,Composants Secondaires,A340_6933,Système de divertissement en vol,13985,55.31288500000001,2723
SYSA340-A340_6933-34,Composants Secondaires,A340_6933,Système d'annonce publique,13876,60.34211600000001,2021
TOIA340-A340_6933-35,Composants Secondaires,A340_6933,Toilettes,13230,14.643430000000004,4801
SYSA340-A340_6933-36,Composants Majeurs,A340_6933,Système de conditionnement d'air,10343,35.824163000000006,13453
DETA340-A340_6933-37,Composants Secondaires,A340_6933,Détecteurs de fumée,11066,33.209906,2147
ECLA340-A340_6933-38,Composants Secondaires,A340_6933,Éclairage d'urgence,14359,38.170019,4936
PORA340-A340_6933-39,Composants Secondaires,A340_6933,Porte cargo,11447,52.302227,2850
SYSA340-A340_6933-40,Composants Secondaires,A340_6933,Systèmes d'oxygène d'urgence,13038,12.231158,4745
PORA340-A340_6933-41,Composants Secondaires,A340_6933,Portes passagers,13107,27.632287,3053
